ds,yhat,yhat_lower,yhat_upper
2025-08-25 18:10:00,0.8210941273803697,0.799627525323141,0.8424092167464673
2025-08-25 18:15:00,0.8211590378628975,0.8000107607083855,0.841751331130496
2025-08-25 18:20:00,0.8212251954189799,0.8005620541285475,0.8419158495740844
2025-08-25 18:25:00,0.8212898305317259,0.8008290593315239,0.8415809307469733
2025-08-25 18:30:00,0.8213504805751449,0.8018444421721286,0.8424518331153066
2025-08-25 18:35:00,0.8214050589189834,0.8016564203513339,0.8425605951765234
2025-08-25 18:40:00,0.8214519129236253,0.801836311176968,0.8436382228729963
2025-08-25 18:45:00,0.8214898691066507,0.8020617088864761,0.8436661745452729
2025-08-25 18:50:00,0.8215182640993948,0.8011974545480672,0.8423735964956222
2025-08-25 18:55:00,0.8215369604348571,0.8012768990534902,0.843636436414995
2025-08-25 19:00:00,0.8215463466104761,0.8009900147573206,0.842292883932475
2025-08-25 19:05:00,0.8215473213406878,0.801825001581501,0.8425409582906502
2025-08-25 19:10:00,0.8215412623514334,0.8017985773057811,0.8415821321378083
2025-08-25 19:15:00,0.8215299805250711,0.8007694359410839,0.8421509150901993
2025-08-25 19:20:00,0.8215156606297244,0.8017520873363323,0.8423579253241303
2025-08-25 19:25:00,0.8215007902701584,0.8013656823425577,0.8406928903123346
2025-08-25 19:30:00,0.8214880790446909,0.8015938961350328,0.8426066463169758
2025-08-25 19:35:00,0.8214803702051101,0.7996340465826502,0.8403469382607716
2025-08-25 19:40:00,0.8214805473543967,0.8019807424206085,0.8417150001283011
2025-08-25 19:45:00,0.8214914388856426,0.8008467371302862,0.8416157034575106
2025-08-25 19:50:00,0.821515722974304,0.799527137114609,0.8429486857730639
2025-08-25 19:55:00,0.8215558359454372,0.8007617666651823,0.8412017756846063
2025-08-25 20:00:00,0.821613886787846,0.8010421619286944,0.8413962680687967
2025-08-25 20:05:00,0.8216915804432705,0.8016156232287526,0.8422988131465701
2025-08-25 20:10:00,0.8217901522920239,0.8018776060623275,0.8420068502310325
2025-08-25 20:15:00,0.8219103159683888,0.8005820849944292,0.8427025620495694
2025-08-25 20:20:00,0.8220522262979785,0.8019254352399955,0.8428138159165532
2025-08-25 20:25:00,0.8222154587438627,0.8035619796156038,0.8408005360307281
2025-08-25 20:30:00,0.8223990063080602,0.8027225576637029,0.8415539586984089
2025-08-25 20:35:00,0.8226012943499763,0.8014905318810639,0.8419968704237144
2025-08-25 20:40:00,0.8228202133013885,0.8029655059658786,0.8445308405531324
2025-08-25 20:45:00,0.823053168734436,0.8029290004795465,0.8441273758081715
2025-08-25 20:50:00,0.823297147758846,0.802601451169057,0.8439068942536628
2025-08-25 20:55:00,0.823548800243905,0.8037032497397939,0.8432073944590421
2025-08-25 21:00:00,0.8238045329175514,0.8036944161836416,0.8448094202249763
2025-08-25 21:05:00,0.8240606140037308,0.8044205253172546,0.8458858911268315
2025-08-25 21:10:00,0.8243132857162587,0.8030414966945567,0.8451300223608067
2025-08-25 21:15:00,0.8245588816663526,0.8044632740846208,0.845419916438879
2025-08-25 21:20:00,0.8247939460341392,0.802646218915999,0.8446604021047356
2025-08-25 21:25:00,0.82501535125246,0.8043428711462126,0.8475978721218032
2025-08-25 21:30:00,0.8252204109131185,0.8049585876164347,0.8438914641172023
2025-08-25 21:35:00,0.8254069846698142,0.8044135949617317,0.8451531993850373
2025-08-25 21:40:00,0.8255735720586617,0.8048576216026959,0.8444371018356095
2025-08-25 21:45:00,0.8257193923800429,0.8046485869311857,0.8470483286139763
2025-08-25 21:50:00,0.8258444480989887,0.8057743623875899,0.8462089662610336
2025-08-25 21:55:00,0.825949569596767,0.8061607373271047,0.8462762682517734
2025-08-25 22:00:00,0.8260364395507079,0.8052712864805615,0.8461743391142514
2025-08-25 22:05:00,0.8261075957068278,0.8050167308973626,0.8476884089983912
2025-08-25 22:10:00,0.8261664113486972,0.8037460636056246,0.8474060462362694
2025-08-25 22:15:00,0.8262170533185292,0.8060492360568902,0.8463607244375403
2025-08-25 22:20:00,0.826264418017919,0.8066013857654075,0.8466191828882551
2025-08-25 22:25:00,0.826314046384711,0.8048124847112168,0.8451546690624097
2025-08-25 22:30:00,0.8263720193870491,0.8050788088680965,0.8476522911240113
2025-08-25 22:35:00,0.8264448361000933,0.8051912745894365,0.8480043076114643
2025-08-25 22:40:00,0.8265392768977166,0.8062444002550576,0.8472924437200133
2025-08-25 22:45:00,0.8266622547144721,0.8046679162067217,0.8469149415309073
2025-08-25 22:50:00,0.8268206576728883,0.8069147974231563,0.8460541051108149
2025-08-25 22:55:00,0.8270211866459015,0.8066250092732441,0.8482211202084482
2025-08-25 23:00:00,0.8272701915118779,0.8079218813560229,0.8482146420921383
2025-08-25 23:05:00,0.8275735099432847,0.8066743301526625,0.8484057829582055
2025-08-25 23:10:00,0.8279363125859263,0.8090962048636441,0.8480801278659648
2025-08-25 23:15:00,0.8283629583799418,0.8088062741067925,0.8482759410387476
2025-08-25 23:20:00,0.8288568635992898,0.8078338117997297,0.8498008838126109
2025-08-25 23:25:00,0.829420387906431,0.8100400562680066,0.8507619206675093
2025-08-25 23:30:00,0.8300547403666967,0.809331226927537,0.848384034857894
2025-08-25 23:35:00,0.8307599079408959,0.8102924515198383,0.8510068790228654
2025-08-25 23:40:00,0.8315346084732568,0.8106230679623642,0.8527103130944117
2025-08-25 23:45:00,0.832376269667588,0.8134611810916883,0.8527741996861488
2025-08-25 23:50:00,0.8332810349306953,0.8137293990780998,0.8540817823876005
2025-08-25 23:55:00,0.8342437963902878,0.8142948049535127,0.8540403573742634
2025-08-26 00:00:00,0.8352582547513264,0.8142515871334391,0.8560754828727982
2025-08-26 00:05:00,0.8363170050528629,0.8168878689096994,0.8570795239457896
2025-08-26 00:10:00,0.8374116467876322,0.8170210133443178,0.8573910501268726
2025-08-26 00:15:00,0.8385329162957997,0.81806499055337,0.8585504743205467
2025-08-26 00:20:00,0.8396708388241806,0.8199412534763902,0.8609192135934529
2025-08-26 00:25:00,0.8408148971845427,0.819869979022671,0.8611304537388663
2025-08-26 00:30:00,0.8419542135803221,0.8205906212178639,0.862317900002392
2025-08-26 00:35:00,0.8430777408216055,0.8226510113564959,0.8637193008971032
2025-08-26 00:40:00,0.8441744589923235,0.8245638573974351,0.8641033154141429
2025-08-26 00:45:00,0.8452335734433186,0.8245460370635987,0.8646977420114161
2025-08-26 00:50:00,0.8462447099836232,0.8254728221864779,0.8660483572865466
2025-08-26 00:55:00,0.8471981031955232,0.8275774521163342,0.8681157464232142
2025-08-26 01:00:00,0.8480847739331018,0.8278910081668455,0.866844324949077
2025-08-26 01:05:00,0.848896692331573,0.828419156155047,0.8699280527172794
2025-08-26 01:10:00,0.8496269229332107,0.8298579750840135,0.8704368228346011
2025-08-26 01:15:00,0.8502697489826173,0.8276475646662405,0.8711237023258788
2025-08-26 01:20:00,0.8508207733437467,0.8295381808120333,0.87122247122856
2025-08-26 01:25:00,0.8512769940568607,0.8316545347479184,0.8700464385994185
2025-08-26 01:30:00,0.8516368530731667,0.8304943406992801,0.8706308567241281
2025-08-26 01:35:00,0.8519002572928441,0.8292663445167117,0.8732694043062545
2025-08-26 01:40:00,0.8520685716390206,0.8304399207511051,0.8725776222344103
2025-08-26 01:45:00,0.8521445844805866,0.8322398423165785,0.8723063114632054
2025-08-26 01:50:00,0.8521324463147245,0.8320443054343513,0.8722415358303822
2025-08-26 01:55:00,0.8520375831675362,0.8308472243268593,0.8713443786486148
2025-08-26 02:00:00,0.8518665866919413,0.831346459480188,0.871611687568579
2025-08-26 02:05:00,0.8516270834190738,0.82926562443494,0.8729181059386523
2025-08-26 02:10:00,0.8513275860171234,0.8303153233677923,0.8704499342241176
2025-08-26 02:15:00,0.8509773297643712,0.8298190957343147,0.8710414885338965
2025-08-26 02:20:00,0.8505860977039088,0.8316391025196924,0.8701486305485379
2025-08-26 02:25:00,0.8501640381372008,0.82899433614634,0.8702971786362217
2025-08-26 02:30:00,0.8497214782236063,0.8301422014827856,0.8703589623191533
2025-08-26 02:35:00,0.8492687374628872,0.8269903687084816,0.8684005317902357
2025-08-26 02:40:00,0.8488159447975734,0.8278419834985389,0.8681681434357388
2025-08-26 02:45:00,0.8483728629063518,0.826761278362433,0.8690465299945777
2025-08-26 02:50:00,0.8479487230752487,0.8270029017060123,0.8685796362707936
2025-08-26 02:55:00,0.8475520737200184,0.8269139207066499,0.8681794425135675
2025-08-26 03:00:00,0.8471906453135243,0.8277324396951397,0.8691300697294044
2025-08-26 03:05:00,0.8468712340613375,0.8265583407007736,0.8669984653008518
2025-08-26 03:10:00,0.8465996062375056,0.8265531787259699,0.8678578248475343
2025-08-26 03:15:00,0.8463804246221193,0.8261529689807265,0.865333171166175
2025-08-26 03:20:00,0.8462171979872236,0.8263637747226572,0.8662988281766478
2025-08-26 03:25:00,0.846112254087391,0.8277394730693357,0.868400067514227
2025-08-26 03:30:00,0.8460667361069626,0.8253714776686011,0.8664321657058194
2025-08-26 03:35:00,0.8460806220370187,0.825229012900614,0.8676500636993102
2025-08-26 03:40:00,0.8461527659890411,0.8259421071319676,0.8652863803113253
2025-08-26 03:45:00,0.8462809600291924,0.8258742939075787,0.8667643252906844
2025-08-26 03:50:00,0.8464620147282955,0.8252302457278445,0.8661686587043539
2025-08-26 03:55:00,0.8466918562809996,0.8268737296816522,0.8679804473181791
2025-08-26 04:00:00,0.8469656377678227,0.8265551100391754,0.8678015606102437
2025-08-26 04:05:00,0.8472778619063049,0.8256401199331697,0.8682884146195913
2025-08-26 04:10:00,0.8476225124704722,0.8271332024383273,0.8692035338008663
2025-08-26 04:15:00,0.8479931914700047,0.8273454019990212,0.869169130045734
2025-08-26 04:20:00,0.8483832591254347,0.8267471233623125,0.8684119552989357
2025-08-26 04:25:00,0.8487859737278121,0.82833493765978,0.8688355726760676
2025-08-26 04:30:00,0.8491946285355534,0.8294841039835752,0.8701108847458889
2025-08-26 04:35:00,0.8496026830235348,0.8287569897555264,0.8681328037984876
2025-08-26 04:40:00,0.8500038859831238,0.8281056538030429,0.8693785746643485
2025-08-26 04:45:00,0.8503923882188866,0.8303939098169676,0.8706178497780737
2025-08-26 04:50:00,0.8507628428733062,0.8306433196782753,0.8707628689456678
2025-08-26 04:55:00,0.8511104917124733,0.8310245049124932,0.8724546185178025
2025-08-26 05:00:00,0.8514312360565616,0.8301599240345935,0.8710234507580318
2025-08-26 05:05:00,0.8517216913773531,0.8325216574186175,0.8703554947372486
2025-08-26 05:10:00,0.8519792249716232,0.8299083321113222,0.8739715539020534
2025-08-26 05:15:00,0.8522019764543202,0.8324431388978712,0.8736642901290886
2025-08-26 05:20:00,0.8523888611980054,0.8339812150128364,0.8731539230343263
2025-08-26 05:25:00,0.8525395571724673,0.8329667163296623,0.8731386681964727
2025-08-26 05:30:00,0.8526544759739416,0.832350167977261,0.8715434197374856
2025-08-26 05:35:00,0.8527347191202663,0.8328450917455624,0.872960736294634
2025-08-26 05:40:00,0.8527820209656437,0.832745190828624,0.8726859462161325
2025-08-26 05:45:00,0.8527986798152336,0.831677109780222,0.8721258537892512
2025-08-26 05:50:00,0.8527874790113843,0.8330135727510708,0.8729662766568321
2025-08-26 05:55:00,0.852751599924766,0.8328842118750401,0.8726859422026101
2025-08-26 06:00:00,0.8526945288842946,0.8317762070235132,0.8733333317438735
2025-08-26 06:05:00,0.8526199601509623,0.83074383906673,0.8714280423003482
2025-08-26 06:10:00,0.8525316970677075,0.8302158260414264,0.8722883069688618
2025-08-26 06:15:00,0.8524335534957405,0.831985459834346,0.8733544779925104
2025-08-26 06:20:00,0.852329257591886,0.8346506237797356,0.872696265308901
2025-08-26 06:25:00,0.8522223598855351,0.8324727273731807,0.87108459159398
2025-08-26 06:30:00,0.8521161474861625,0.8308474434555833,0.8729552412764106
2025-08-26 06:35:00,0.8520135660875577,0.8327659881221491,0.8722332404094754
2025-08-26 06:40:00,0.8519171512472103,0.831743025008633,0.8732007762829382
2025-08-26 06:45:00,0.851828970209646,0.8300076617527916,0.8716883204922172
2025-08-26 06:50:00,0.8517505753096882,0.831120830124632,0.872057725148549
2025-08-26 06:55:00,0.851682969746328,0.8312081125029627,0.8724182744379406
2025-08-26 07:00:00,0.8516265862677821,0.8305843550990782,0.8711983740263153
2025-08-26 07:05:00,0.8515812790410533,0.8309803638813846,0.8729476116207052
2025-08-26 07:10:00,0.8515463287331534,0.830462276958846,0.8719168065106747
2025-08-26 07:15:00,0.8515204605596685,0.8293553179309786,0.872506885281683
2025-08-26 07:20:00,0.8515018748236391,0.830824434099189,0.8714795300779745
2025-08-26 07:25:00,0.8514882892244121,0.8315980958347546,0.8737192952340497
2025-08-26 07:30:00,0.8514769920003862,0.8296509442747799,0.872164745841164
2025-08-26 07:35:00,0.851464904771223,0.8311367579797977,0.8723135381986714
2025-08-26 07:40:00,0.8514486537640852,0.8306491571328374,0.87265638555629
2025-08-26 07:45:00,0.8514246479621895,0.8304249858551356,0.8734069148942796
2025-08-26 07:50:00,0.8513891625790345,0.8293486565268118,0.8706912856216518
2025-08-26 07:55:00,0.8513384261846026,0.8311070607429099,0.8718225256161539
2025-08-26 08:00:00,0.8512687097130455,0.8289293883874729,0.8726203455037398
2025-08-26 08:05:00,0.8511764155854583,0.831178794763343,0.8694346817206017
2025-08-26 08:10:00,0.8510581651424249,0.8305694488719301,0.8715113434609528
2025-08-26 08:15:00,0.8509108826384701,0.8307088286817746,0.8723391313293
2025-08-26 08:20:00,0.8507318740926164,0.8297068342791449,0.8720223096671237
2025-08-26 08:25:00,0.8505188993915531,0.8296968590140319,0.870209856153517
2025-08-26 08:30:00,0.8502702361570748,0.8288438039259108,0.8705888027263847
2025-08-26 08:35:00,0.8499847340417884,0.8313583854005194,0.8708355146435461
2025-08-26 08:40:00,0.8496618582851733,0.8295043774622001,0.8699412802602164
2025-08-26 08:45:00,0.8493017215640201,0.8283902595660154,0.869446090414816
2025-08-26 08:50:00,0.8489051033841374,0.8278684927663709,0.8708038540322571
2025-08-26 08:55:00,0.8484734564903601,0.8294499481295539,0.8700614599604877
2025-08-26 09:00:00,0.8480089000187729,0.8254208720629699,0.8675918428608413
2025-08-26 09:05:00,0.8475141993661994,0.8280785131416155,0.8680133475998937
2025-08-26 09:10:00,0.846992733007419,0.8258999087201746,0.8682262718759266
2025-08-26 09:15:00,0.8464484467444634,0.8264171235172053,0.8668806566284666
2025-08-26 09:20:00,0.8458857961298598,0.8259003685945991,0.866681395828487
2025-08-26 09:25:00,0.8453096780308073,0.8243251711565106,0.8654015368796676
2025-08-26 09:30:00,0.8447253525379146,0.823077505366571,0.8649105702036964
2025-08-26 09:35:00,0.8441383566299987,0.823523660159988,0.8636770530819338
2025-08-26 09:40:00,0.8435544111702603,0.8221802503153876,0.8624219019158924
2025-08-26 09:45:00,0.8429793229806283,0.8238164884520348,0.863420974794014
2025-08-26 09:50:00,0.8424188838576793,0.8221660164240824,0.8625325322937788
2025-08-26 09:55:00,0.8418787684738804,0.8210500876167163,0.8615524085481068
2025-08-26 10:00:00,0.8413644331680061,0.8202101195842212,0.8606503256330614
2025-08-26 10:05:00,0.8408810176306551,0.8198544793160761,0.8612304466630692
2025-08-26 10:10:00,0.8404332514646007,0.8206340545761461,0.8611076494934501
2025-08-26 10:15:00,0.8400253675336022,0.8206462929469228,0.8595948756742383
2025-08-26 10:20:00,0.8396610238893709,0.8189127604805234,0.8604551117172381
2025-08-26 10:25:00,0.8393432359320541,0.8185903630490504,0.8607778561651425
2025-08-26 10:30:00,0.8390743202594338,0.8168023251934841,0.8591537169296296
2025-08-26 10:35:00,0.8388558514467372,0.8173528418876415,0.8588776380023598
2025-08-26 10:40:00,0.8386886327482889,0.8179693852949224,0.8585876577275957
2025-08-26 10:45:00,0.8385726814296678,0.8196460380694791,0.8584707194142879
2025-08-26 10:50:00,0.8385072291541328,0.819127981566628,0.8606483590562337
2025-08-26 10:55:00,0.8384907375248487,0.8166744057984021,0.858246287705913
2025-08-26 11:00:00,0.838520928579475,0.8182479623278908,0.8578222015650061
2025-08-26 11:05:00,0.8385948297059377,0.8190475843563648,0.8610334732548847
2025-08-26 11:10:00,0.8387088321440082,0.818478782730069,0.859718892353571
2025-08-26 11:15:00,0.8388587619348111,0.8186085768169026,0.860196790298043
2025-08-26 11:20:00,0.8390399619053716,0.8186343981550397,0.8592861671111386
2025-08-26 11:25:00,0.8392473830229387,0.817219942681073,0.8578978564640518
