timestamp,metric_name,value,collection_delay,confidence
1753107507.281,container_fs_reads_bytes_total,2072576.0,262.516,0.6
1753107507.281,container_fs_reads_bytes_total,87199744.0,262.629,0.6
1753107507.281,container_fs_reads_bytes_total,8691712.0,262.75,0.6
1753107507.281,container_fs_reads_bytes_total,1073152.0,262.864,0.6
1753107507.281,container_fs_reads_bytes_total,61440.0,262.98,0.6
1753107507.281,container_fs_reads_bytes_total,1125888.0,263.094,0.6
1753107507.281,container_fs_reads_bytes_total,5530112.0,263.209,0.6
1753107507.281,container_fs_reads_bytes_total,593920.0,263.321,0.6
1753107507.281,container_fs_reads_bytes_total,13934592.0,263.432,0.6
1753107507.281,container_fs_reads_bytes_total,140321280.0,263.544,0.6
1753107507.281,container_fs_reads_bytes_total,38707200.0,263.657,0.6
1753107507.281,container_fs_reads_bytes_total,110772736.0,263.77,0.6
1753107507.281,container_fs_reads_bytes_total,162164736.0,263.882,0.6
1753107507.281,container_fs_reads_bytes_total,25608192.0,263.998,0.6
1753107507.281,container_fs_reads_bytes_total,330935296.0,264.11,0.6
1753107507.281,container_fs_reads_bytes_total,6816806400.0,264.22,0.6
1753107507.281,container_fs_reads_bytes_total,27873280.0,264.331,0.6
1753107507.281,container_fs_reads_bytes_total,1880064.0,264.442,0.6
1753107507.281,container_fs_reads_bytes_total,2195456.0,264.554,0.6
1753107507.281,container_fs_reads_bytes_total,1162158080.0,264.665,0.6
1753107507.281,container_fs_reads_bytes_total,31539200.0,264.776,0.6
1753107507.281,container_fs_reads_bytes_total,4114644992.0,264.889,0.6
1753107507.281,container_fs_reads_bytes_total,5245919232.0,265.001,0.6
1753107507.281,container_fs_reads_bytes_total,62861312.0,265.114,0.6
1753107507.281,container_fs_reads_bytes_total,9453568.0,265.226,0.6
1753107507.281,container_fs_reads_bytes_total,221581312.0,265.338,0.6
1753107507.281,container_fs_reads_bytes_total,21052809216.0,265.449,0.6
1753107507.281,container_fs_reads_bytes_total,14464004096.0,265.56,0.6
1753107507.281,container_fs_reads_bytes_total,2138112.0,265.672,0.6
1753107507.281,container_fs_reads_bytes_total,413134848.0,265.785,0.6
1753107507.281,container_fs_reads_bytes_total,259284992.0,265.897,0.6
1753107507.281,container_fs_reads_bytes_total,4722688.0,266.122,0.6
1753107507.281,container_fs_reads_bytes_total,2826240.0,266.234,0.6
1753107507.281,container_fs_reads_bytes_total,1110016.0,266.361,0.6
1753107507.281,container_fs_reads_bytes_total,156893184.0,266.704,0.6
1753107507.281,container_fs_reads_bytes_total,16245462016.0,266.817,0.6
1753107507.281,container_fs_reads_bytes_total,31756288.0,266.931,0.6
1753107507.281,container_fs_reads_bytes_total,4844212224.0,267.045,0.6
1753107507.281,container_fs_reads_bytes_total,4096.0,267.158,0.6
1753107507.281,container_fs_reads_bytes_total,163840.0,267.286,0.6
1753107507.281,container_fs_reads_bytes_total,10258669568.0,267.534,0.6
1753107507.281,container_fs_reads_bytes_total,5015592960.0,267.648,0.6
1753107507.281,container_fs_reads_bytes_total,232796160.0,267.761,0.6
1753107507.281,container_fs_reads_bytes_total,2763909120.0,267.873,0.6
1753107507.281,container_fs_reads_bytes_total,127131648.0,267.986,0.6
1753107507.281,container_fs_reads_bytes_total,2119942144.0,268.101,0.6
1753107507.281,container_fs_reads_bytes_total,2128900096.0,268.214,0.6
1753107507.281,container_fs_reads_bytes_total,10585606144.0,268.327,0.6
1753107507.281,container_fs_reads_bytes_total,2181705728.0,268.44,0.6
1753107507.281,container_fs_reads_bytes_total,2266492928.0,268.554,0.6
1753107507.281,container_fs_reads_bytes_total,1150234624.0,268.667,0.6
1753107507.281,container_fs_reads_bytes_total,13261488128.0,268.78,0.6
1753107507.281,container_fs_reads_bytes_total,31453184.0,268.894,0.6
1753107507.281,container_fs_reads_bytes_total,1280958464.0,269.008,0.6
1753107507.281,container_fs_reads_bytes_total,647315456.0,269.121,0.6
1753107507.281,container_fs_reads_bytes_total,19382272.0,269.235,0.6
1753107507.281,container_fs_reads_bytes_total,4576755712.0,269.347,0.6
1753107507.281,container_fs_reads_bytes_total,17256448.0,269.461,0.6
1753107507.281,container_fs_reads_bytes_total,255139328.0,269.574,0.6
1753107507.281,container_fs_reads_bytes_total,2189619200.0,269.686,0.6
1753107507.281,container_fs_reads_bytes_total,11177984.0,269.799,0.6
1753107507.281,container_fs_reads_bytes_total,0.0,269.911,0.6
1753107507.281,container_fs_reads_bytes_total,1832448.0,270.024,0.6
1753107507.281,container_fs_reads_bytes_total,7069696.0,270.138,0.6
1753107507.281,container_fs_reads_bytes_total,34704439296.0,270.25,0.6
1753107507.337,container_fs_reads_merged_total,0.0,270.306,0.6
1753107507.337,container_fs_reads_merged_total,389.0,270.533,0.6
1753107507.337,container_fs_reads_merged_total,6.0,273.058,0.6
1753107507.394,container_fs_reads_total,0.0,280.987,0.6
1753107507.394,container_fs_reads_total,5163050.0,281.098,0.6
1753107507.394,container_fs_reads_total,35354.0,281.209,0.6
1753107507.394,container_fs_reads_total,4722569.0,281.32,0.6
1753107507.394,container_fs_reads_total,2540.0,281.431,0.6
1753107507.394,container_fs_reads_total,147894.0,281.543,0.6
1753107507.394,container_fs_reads_total,111.0,281.657,0.6
1753107507.394,container_fs_reads_total,216.0,281.77,0.6
1753107507.394,container_fs_reads_total,603197.0,281.882,0.6
1753107507.394,container_fs_reads_total,307314.0,281.994,0.6
1753107507.394,container_fs_reads_total,126755.0,282.105,0.6
1753107507.394,container_fs_reads_total,6950.0,282.216,0.6
1753107507.394,container_fs_reads_total,244.0,282.328,0.6
1753107507.394,container_fs_reads_total,352559.0,282.44,0.6
1753107507.394,container_fs_reads_total,15235.0,282.553,0.6
1753107507.394,container_fs_reads_total,11079.0,282.669,0.6
1753107507.394,container_fs_reads_total,9339.0,282.784,0.6
1753107507.394,container_fs_reads_total,463.0,282.898,0.6
1753107507.394,container_fs_reads_total,5162234.0,283.016,0.6
1753107507.394,container_fs_reads_total,32794.0,284.937,0.6
1753107507.394,container_fs_reads_total,277576.0,285.161,0.6
1753107507.394,container_fs_reads_total,360100.0,287.622,0.6
1753107507.394,container_fs_reads_total,453.0,287.735,0.6
1753107507.394,container_fs_reads_total,351777.0,287.847,0.6
1753107507.394,container_fs_reads_total,200.0,287.96,0.6
1753107507.394,container_fs_reads_total,10592.0,288.076,0.6
1753107507.394,container_fs_reads_total,93.0,288.19,0.6
1753107507.394,container_fs_reads_total,65.0,288.302,0.6
1753107507.394,container_fs_reads_total,1595.0,288.413,0.6
1753107507.394,container_fs_reads_total,196.0,288.525,0.6
1753107507.394,container_fs_reads_total,74.0,288.636,0.6
1753107507.394,container_fs_reads_total,2935.0,288.748,0.6
1753107507.394,container_fs_reads_total,1454.0,288.861,0.6
1753107507.394,container_fs_reads_total,1729.0,288.973,0.6
1753107507.394,container_fs_reads_total,33.0,289.087,0.6
1753107507.394,container_fs_reads_total,1058.0,289.2,0.6
1753107507.394,container_fs_reads_total,3.0,289.312,0.6
1753107507.394,container_fs_reads_total,6388.0,289.426,0.6
1753107507.394,container_fs_reads_total,1694.0,289.539,0.6
1753107507.394,container_fs_reads_total,192.0,289.653,0.6
1753107507.394,container_fs_reads_total,1143.0,289.765,0.6
1753107507.394,container_fs_reads_total,1233.0,289.877,0.6
1753107507.394,container_fs_reads_total,29.0,289.99,0.6
1753107507.394,container_fs_reads_total,54.0,290.101,0.6
1753107507.394,container_fs_reads_total,36.0,290.213,0.6
1753107507.394,container_fs_reads_total,997.0,290.323,0.6
1753107507.394,container_fs_reads_total,418.0,290.435,0.6
1753107507.394,container_fs_reads_total,31.0,290.594,0.6
1753107507.394,container_fs_reads_total,2.0,290.706,0.6
1753107507.394,container_fs_reads_total,47.0,290.817,0.6
1753107507.394,container_fs_reads_total,370.0,290.929,0.6
1753107507.394,container_fs_reads_total,16.0,291.04,0.6
1753107507.394,container_fs_reads_total,449.0,291.151,0.6
1753107507.394,container_fs_reads_total,455.0,291.262,0.6
1753107507.394,container_fs_reads_total,359252.0,291.372,0.6
1753107507.394,container_fs_reads_total,5156.0,293.52,0.6
1753107507.394,container_fs_reads_total,834.0,293.856,0.6
1753107507.394,container_fs_reads_total,1643.0,294.08,0.6
1753107507.394,container_fs_reads_total,1892.0,294.304,0.6
1753107507.394,container_fs_reads_total,480.0,294.526,0.6
1753107507.394,container_fs_reads_total,5863.0,294.861,0.6
1753107507.394,container_fs_reads_total,97426.0,295.085,0.6
1753107507.394,container_fs_reads_total,577.0,295.309,0.6
1753107507.394,container_fs_reads_total,27.0,295.421,0.6
1753107507.394,container_fs_reads_total,42.0,295.545,0.6
1753107507.394,container_fs_reads_total,17793.0,295.663,0.6
1753107507.394,container_fs_reads_total,851.0,295.775,0.6
1753107507.394,container_fs_reads_total,57955.0,295.888,0.6
1753107507.394,container_fs_reads_total,86795.0,296.002,0.6
1753107507.394,container_fs_reads_total,1125.0,296.114,0.6
1753107507.394,container_fs_reads_total,252.0,296.227,0.6
1753107507.394,container_fs_reads_total,3723.0,296.339,0.6
1753107507.394,container_fs_reads_total,411802.0,296.452,0.6
1753107507.394,container_fs_reads_total,281332.0,296.564,0.6
1753107507.394,container_fs_reads_total,44.0,296.676,0.6
1753107507.394,container_fs_reads_total,6562.0,296.788,0.6
1753107507.394,container_fs_reads_total,3056.0,296.9,0.6
1753107507.394,container_fs_reads_total,68.0,297.125,0.6
1753107507.394,container_fs_reads_total,43.0,297.238,0.6
1753107507.394,container_fs_reads_total,34.0,297.353,0.6
1753107507.394,container_fs_reads_total,2243.0,297.686,0.6
1753107507.394,container_fs_reads_total,282569.0,298.355,0.6
1753107507.394,container_fs_reads_total,414.0,298.692,0.6
1753107507.394,container_fs_reads_total,50955.0,298.805,0.6
1753107507.394,container_fs_reads_total,1.0,299.365,0.6
1753107507.394,container_fs_reads_total,22.0,299.814,0.6
1753107507.394,container_fs_reads_total,126118.0,300.158,0.6
1753107507.394,container_fs_reads_total,48157.0,300.384,0.6
1753107507.394,container_fs_reads_total,2687.0,300.611,0.6
1753107507.394,container_fs_reads_total,35423.0,300.839,0.6
1753107507.394,container_fs_reads_total,5927.0,301.064,0.6
1753107507.394,container_fs_reads_total,66485.0,301.177,0.6
1753107507.394,container_fs_reads_total,68026.0,301.519,0.6
1753107507.394,container_fs_reads_total,137813.0,301.645,0.6
1753107507.394,container_fs_reads_total,73745.0,301.875,0.6
1753107507.394,container_fs_reads_total,71980.0,302.1,0.6
1753107507.394,container_fs_reads_total,18170.0,302.327,0.6
1753107507.394,container_fs_reads_total,246338.0,302.439,0.6
1753107507.394,container_fs_reads_total,5181.0,302.666,0.6
1753107507.394,container_fs_reads_total,33305.0,302.782,0.6
1753107507.394,container_fs_reads_total,20072.0,303.13,0.6
1753107507.394,container_fs_reads_total,964.0,303.358,0.6
1753107507.394,container_fs_reads_total,62129.0,303.473,0.6
1753107507.394,container_fs_reads_total,832.0,303.586,0.6
1753107507.394,container_fs_reads_total,8939.0,304.953,0.6
1753107507.394,container_fs_reads_total,88892.0,305.178,0.6
1753107507.394,container_fs_reads_total,121.0,305.404,0.6
1753107507.394,container_fs_reads_total,48.0,305.633,0.6
1753107507.394,container_fs_reads_total,1011.0,305.746,0.6
1753107507.394,container_fs_reads_total,586771.0,305.862,0.6
1753107507.461,container_fs_sector_reads_total,0.0,306.021,0.6
1753107507.461,container_fs_sector_reads_total,110676.0,306.135,0.6
1753107507.461,container_fs_sector_reads_total,543580189.0,306.249,0.6
1753107507.461,container_fs_sector_reads_total,110875.0,308.641,0.6
1753107507.461,container_fs_sector_reads_total,29138330.0,308.77,0.6
1753107507.517,container_fs_sector_writes_total,0.0,318.132,0.6
1753107507.517,container_fs_sector_writes_total,4303.0,318.244,0.6
1753107507.517,container_fs_sector_writes_total,59203293.0,318.357,0.6
1753107507.517,container_fs_sector_writes_total,4169.0,320.714,0.6
1753107507.517,container_fs_sector_writes_total,206471054.0,320.826,0.6
1753107507.517,container_fs_sector_writes_total,59202933.0,325.94,0.6
1753107507.586,container_fs_usage_bytes,0.0,328.88,0.6
1753107507.586,container_fs_usage_bytes,698073088.0,328.995,0.6
1753107507.586,container_fs_usage_bytes,75850407936.0,329.109,0.6
1753107507.586,container_fs_usage_bytes,2555904.0,329.473,0.6
1753107507.586,container_fs_usage_bytes,208896.0,330.961,0.6
1753107507.586,container_fs_usage_bytes,61440.0,331.074,0.6
1753107507.586,container_fs_usage_bytes,375853056.0,331.187,0.6
1753107507.586,container_fs_usage_bytes,87228416.0,331.305,0.6
1753107507.586,container_fs_usage_bytes,698232832.0,331.534,0.6
1753107507.586,container_fs_usage_bytes,48069173248.0,331.649,0.6
1753107507.586,container_fs_usage_bytes,1564672.0,331.992,0.6
1753107507.586,container_fs_usage_bytes,2825588736.0,333.831,0.6
1753107507.586,container_fs_usage_bytes,524288.0,333.948,0.6
1753107507.586,container_fs_usage_bytes,122880.0,334.063,0.6
1753107507.586,container_fs_usage_bytes,65536.0,334.18,0.6
1753107507.586,container_fs_usage_bytes,358969344.0,334.297,0.6
1753107507.586,container_fs_usage_bytes,45056.0,334.424,0.6
1753107507.586,container_fs_usage_bytes,245760.0,334.544,0.6
1753107507.586,container_fs_usage_bytes,4173824.0,334.66,0.6
1753107507.586,container_fs_usage_bytes,872448.0,334.776,0.6
1753107507.586,container_fs_usage_bytes,1536000.0,335.485,0.6
1753107507.586,container_fs_usage_bytes,506150912.0,335.6,0.6
1753107507.586,container_fs_usage_bytes,2330071040.0,336.725,0.6
1753107507.586,container_fs_usage_bytes,11694080.0,336.839,0.6
1753107507.586,container_fs_usage_bytes,667648.0,336.954,0.6
1753107507.586,container_fs_usage_bytes,1306624.0,337.068,0.6
1753107507.586,container_fs_usage_bytes,1142784.0,337.184,0.6
1753107507.586,container_fs_usage_bytes,90411008.0,337.298,0.6
1753107507.586,container_fs_usage_bytes,778240.0,337.411,0.6
1753107507.586,container_fs_usage_bytes,1970176.0,337.546,0.6
1753107507.586,container_fs_usage_bytes,1163264.0,337.659,0.6
1753107507.586,container_fs_usage_bytes,53248.0,337.777,0.6
1753107507.586,container_fs_usage_bytes,186556416.0,337.891,0.6
1753107507.586,container_fs_usage_bytes,475136.0,338.007,0.6
1753107507.586,container_fs_usage_bytes,44437504.0,338.121,0.6
1753107507.586,container_fs_usage_bytes,4096.0,338.236,0.6
1753107507.586,container_fs_usage_bytes,39567360.0,339.528,0.6
1753107507.586,container_fs_usage_bytes,450560.0,339.641,0.6
1753107507.586,container_fs_usage_bytes,1783296000.0,339.757,0.6
1753107507.656,container_fs_write_seconds_total,0.0,339.803,0.6
1753107507.656,container_fs_write_seconds_total,9e-09,339.918,0.6
1753107507.656,container_fs_write_seconds_total,0.005321564,340.033,0.6
1753107507.656,container_fs_write_seconds_total,0.005321565,342.007,0.6
1753107507.656,container_fs_write_seconds_total,3e-09,342.471,0.6
1753107507.656,container_fs_write_seconds_total,0.003213213,342.585,0.6
1753107507.712,container_fs_writes_bytes_total,30314424320.0,352.493,0.6
1753107507.712,container_fs_writes_bytes_total,0.0,352.607,0.6
1753107507.712,container_fs_writes_bytes_total,18131787264.0,352.721,0.6
1753107507.712,container_fs_writes_bytes_total,304128.0,352.836,0.6
1753107507.712,container_fs_writes_bytes_total,17575936.0,352.948,0.6
1753107507.712,container_fs_writes_bytes_total,40766976.0,353.061,0.6
1753107507.712,container_fs_writes_bytes_total,282624.0,353.173,0.6
1753107507.712,container_fs_writes_bytes_total,3659264.0,353.287,0.6
1753107507.712,container_fs_writes_bytes_total,166403584.0,353.4,0.6
1753107507.712,container_fs_writes_bytes_total,89088.0,353.513,0.6
1753107507.712,container_fs_writes_bytes_total,452666880.0,353.848,0.6
1753107507.712,container_fs_writes_bytes_total,304816128.0,353.96,0.6
1753107507.712,container_fs_writes_bytes_total,15028224.0,354.073,0.6
1753107507.712,container_fs_writes_bytes_total,8219805184.0,354.187,0.6
1753107507.712,container_fs_writes_bytes_total,100126720.0,354.3,0.6
1753107507.712,container_fs_writes_bytes_total,105715314176.0,354.523,0.6
1753107507.712,container_fs_writes_bytes_total,80857294848.0,354.745,0.6
1753107507.712,container_fs_writes_bytes_total,670208.0,354.857,0.6
1753107507.712,container_fs_writes_bytes_total,133390336.0,354.969,0.6
1753107507.712,container_fs_writes_bytes_total,60356096.0,355.081,0.6
1753107507.712,container_fs_writes_bytes_total,888832.0,355.193,0.6
1753107507.712,container_fs_writes_bytes_total,2304000.0,355.305,0.6
1753107507.712,container_fs_writes_bytes_total,98304.0,355.417,0.6
1753107507.712,container_fs_writes_bytes_total,2563862528.0,355.642,0.6
1753107507.712,container_fs_writes_bytes_total,102961152.0,355.754,0.6
1753107507.712,container_fs_writes_bytes_total,753664.0,355.865,0.6
1753107507.712,container_fs_writes_bytes_total,731619328.0,356.314,0.6
1753107507.712,container_fs_writes_bytes_total,1542162432.0,356.78,0.6
1753107507.712,container_fs_writes_bytes_total,1671229440.0,357.233,0.6
1753107507.712,container_fs_writes_bytes_total,9416704.0,357.346,0.6
1753107507.712,container_fs_writes_bytes_total,30093173248.0,357.797,0.6
1753107507.712,container_fs_writes_bytes_total,12768677888.0,358.136,0.6
1753107507.712,container_fs_writes_bytes_total,227119104.0,358.367,0.6
1753107507.712,container_fs_writes_bytes_total,1054621184.0,358.725,0.6
1753107507.712,container_fs_writes_bytes_total,25891211264.0,358.838,0.6
1753107507.712,container_fs_writes_bytes_total,18511360.0,358.951,0.6
1753107507.712,container_fs_writes_bytes_total,208896.0,359.294,0.6
1753107507.712,container_fs_writes_bytes_total,32768.0,359.922,0.6
1753107507.712,container_fs_writes_bytes_total,8192.0,360.595,0.6
1753107507.712,container_fs_writes_bytes_total,2470691840.0,361.487,0.6
1753107507.712,container_fs_writes_bytes_total,16384.0,361.598,0.6
1753107507.712,container_fs_writes_bytes_total,232828928.0,361.708,0.6
1753107507.712,container_fs_writes_bytes_total,12288.0,361.93,0.6
1753107507.712,container_fs_writes_bytes_total,457326592.0,362.154,0.6
1753107507.712,container_fs_writes_bytes_total,126976.0,362.267,0.6
1753107507.712,container_fs_writes_bytes_total,696320.0,362.382,0.6
1753107507.712,container_fs_writes_bytes_total,1077248.0,362.505,0.6
1753107507.712,container_fs_writes_bytes_total,13678460928.0,362.622,0.6
1753107507.712,container_fs_writes_bytes_total,512512.0,362.963,0.6
1753107507.712,container_fs_writes_bytes_total,4096.0,363.19,0.6
1753107507.712,container_fs_writes_bytes_total,1572864.0,363.53,0.6
1753107507.712,container_fs_writes_bytes_total,44724224.0,363.871,0.6
1753107507.712,container_fs_writes_bytes_total,141230080.0,363.984,0.6
1753107507.712,container_fs_writes_bytes_total,39874560.0,364.21,0.6
1753107507.712,container_fs_writes_bytes_total,665088.0,364.549,0.6
1753107507.712,container_fs_writes_bytes_total,61067264.0,364.661,0.6
1753107507.712,container_fs_writes_bytes_total,1000267776.0,364.894,0.6
1753107507.768,container_fs_writes_merged_total,0.0,364.954,0.6
1753107507.768,container_fs_writes_merged_total,5.0,365.066,0.6
1753107507.768,container_fs_writes_merged_total,301910.0,365.182,0.6
1753107507.768,container_fs_writes_merged_total,301912.0,367.106,0.6
1753107507.768,container_fs_writes_merged_total,1.0,367.561,0.6
1753107507.768,container_fs_writes_merged_total,1282391.0,367.675,0.6
1753107507.833,container_fs_writes_total,0.0,377.566,0.6
1753107507.833,container_fs_writes_total,5786679.0,377.677,0.6
1753107507.833,container_fs_writes_total,4708091.0,377.9,0.6
1753107507.833,container_fs_writes_total,54.0,378.013,0.6
1753107507.833,container_fs_writes_total,4582.0,378.124,0.6
1753107507.833,container_fs_writes_total,9860.0,378.24,0.6
1753107507.833,container_fs_writes_total,69.0,378.353,0.6
1753107507.833,container_fs_writes_total,1003.0,378.464,0.6
1753107507.833,container_fs_writes_total,18284.0,378.575,0.6
1753107507.833,container_fs_writes_total,18.0,378.689,0.6
1753107507.833,container_fs_writes_total,54207.0,379.028,0.6
1753107507.833,container_fs_writes_total,41896.0,379.139,0.6
1753107507.833,container_fs_writes_total,3669.0,379.251,0.6
1753107507.833,container_fs_writes_total,1819693.0,379.363,0.6
1753107507.833,container_fs_writes_total,21.0,379.476,0.6
1753107507.833,container_fs_writes_total,5786657.0,379.587,0.6
1753107507.833,container_fs_writes_total,11413.0,381.486,0.6
1753107507.833,container_fs_writes_total,5786659.0,381.598,0.6
1753107507.833,container_fs_writes_total,8567267.0,382.162,0.6
1753107507.833,container_fs_writes_total,2.0,382.274,0.6
1753107507.833,container_fs_writes_total,8112823.0,382.388,0.6
1753107507.833,container_fs_writes_total,84.0,382.501,0.6
1753107507.833,container_fs_writes_total,16898.0,382.615,0.6
1753107507.833,container_fs_writes_total,11750.0,382.729,0.6
1753107507.833,container_fs_writes_total,217.0,382.843,0.6
1753107507.833,container_fs_writes_total,594.0,382.955,0.6
1753107507.833,container_fs_writes_total,24.0,383.068,0.6
1753107507.833,container_fs_writes_total,315491.0,383.293,0.6
1753107507.833,container_fs_writes_total,22515.0,383.405,0.6
1753107507.833,container_fs_writes_total,185.0,383.516,0.6
1753107507.833,container_fs_writes_total,86578.0,383.966,0.6
1753107507.833,container_fs_writes_total,174910.0,384.421,0.6
1753107507.833,container_fs_writes_total,55130.0,384.879,0.6
1753107507.833,container_fs_writes_total,2298.0,384.994,0.6
1753107507.833,container_fs_writes_total,6133502.0,385.447,0.6
1753107507.833,container_fs_writes_total,8.0,385.787,0.6
1753107507.833,container_fs_writes_total,8567256.0,385.9,0.6
1753107507.833,container_fs_writes_total,335421.0,388.055,0.6
1753107507.833,container_fs_writes_total,35105.0,388.626,0.6
1753107507.833,container_fs_writes_total,153545.0,389.411,0.6
1753107507.833,container_fs_writes_total,314878.0,389.635,0.6
1753107507.833,container_fs_writes_total,2913.0,389.859,0.6
1753107507.833,container_fs_writes_total,51.0,390.201,0.6
1753107507.833,container_fs_writes_total,150933.0,392.913,0.6
1753107507.833,container_fs_writes_total,4.0,393.248,0.6
1753107507.833,container_fs_writes_total,54936.0,393.36,0.6
1753107507.833,container_fs_writes_total,3.0,394.373,0.6
1753107507.833,container_fs_writes_total,76206.0,394.715,0.6
1753107507.833,container_fs_writes_total,6.0,394.939,0.6
1753107507.833,container_fs_writes_total,170.0,395.165,0.6
1753107507.833,container_fs_writes_total,110.0,395.393,0.6
1753107507.833,container_fs_writes_total,258715.0,395.624,0.6
1753107507.833,container_fs_writes_total,66.0,396.188,0.6
1753107507.833,container_fs_writes_total,1.0,396.644,0.6
1753107507.833,container_fs_writes_total,96.0,397.217,0.6
1753107507.833,container_fs_writes_total,298.0,397.895,0.6
1753107507.833,container_fs_writes_total,30192.0,398.009,0.6
1753107507.833,container_fs_writes_total,1976.0,399.5,0.6
1753107507.833,container_fs_writes_total,142.0,400.084,0.6
1753107507.833,container_fs_writes_total,114.0,400.197,0.6
1753107507.833,container_fs_writes_total,53414.0,400.424,0.6
1753107507.912,container_last_seen,1753107507.0,400.571,0.6
1753107507.912,container_last_seen,1753107506.0,405.495,0.6
1753107508.007,container_memory_cache,1564823552.0,418.251,0.6
1753107508.007,container_memory_cache,4481024.0,418.363,0.6
1753107508.007,container_memory_cache,871751680.0,418.474,0.6
1753107508.007,container_memory_cache,3399680.0,418.587,0.6
1753107508.007,container_memory_cache,20721664.0,418.699,0.6
1753107508.007,container_memory_cache,385024.0,418.812,0.6
1753107508.007,container_memory_cache,376832.0,418.924,0.6
1753107508.007,container_memory_cache,41840640.0,419.035,0.6
1753107508.007,container_memory_cache,323584.0,419.148,0.6
1753107508.007,container_memory_cache,593920.0,419.26,0.6
1753107508.007,container_memory_cache,97128448.0,419.372,0.6
1753107508.007,container_memory_cache,0.0,419.484,0.6
1753107508.007,container_memory_cache,21024768.0,419.598,0.6
1753107508.007,container_memory_cache,77824.0,419.713,0.6
1753107508.007,container_memory_cache,21897216.0,419.827,0.6
1753107508.007,container_memory_cache,65536.0,419.939,0.6
1753107508.007,container_memory_cache,29102080.0,420.051,0.6
1753107508.007,container_memory_cache,11534336.0,420.162,0.6
1753107508.007,container_memory_cache,16875520.0,420.274,0.6
1753107508.007,container_memory_cache,2699264.0,420.386,0.6
1753107508.007,container_memory_cache,28577792.0,420.5,0.6
1753107508.007,container_memory_cache,4096.0,420.612,0.6
1753107508.007,container_memory_cache,131072.0,420.725,0.6
1753107508.007,container_memory_cache,61440.0,420.837,0.6
1753107508.007,container_memory_cache,8343552.0,421.061,0.6
1753107508.007,container_memory_cache,11067392.0,421.173,0.6
1753107508.007,container_memory_cache,38502400.0,422.078,0.6
1753107508.007,container_memory_cache,335872.0,422.193,0.6
1753107508.007,container_memory_cache,7073792.0,422.312,0.6
1753107508.007,container_memory_cache,688066560.0,422.542,0.6
1753107508.007,container_memory_cache,18616320.0,422.656,0.6
1753107508.007,container_memory_cache,22970368.0,422.769,0.6
1753107508.007,container_memory_cache,36855808.0,422.882,0.6
1753107508.007,container_memory_cache,16961536.0,422.996,0.6
1753107508.007,container_memory_cache,8537919488.0,423.109,0.6
1753107508.007,container_memory_cache,15192064.0,423.235,0.6
1753107508.007,container_memory_cache,4829671424.0,423.35,0.6
1753107508.007,container_memory_cache,4300800.0,423.464,0.6
1753107508.007,container_memory_cache,137961472.0,423.578,0.6
1753107508.007,container_memory_cache,18964480.0,423.692,0.6
1753107508.007,container_memory_cache,1642496.0,423.805,0.6
1753107508.007,container_memory_cache,20869120.0,423.918,0.6
1753107508.007,container_memory_cache,1118208.0,424.032,0.6
1753107508.007,container_memory_cache,512000.0,424.144,0.6
1753107508.007,container_memory_cache,510242816.0,424.269,0.6
1753107508.007,container_memory_cache,12673024.0,424.499,0.6
1753107508.007,container_memory_cache,18239488.0,424.613,0.6
1753107508.007,container_memory_cache,176128.0,424.727,0.6
1753107508.007,container_memory_cache,15564800.0,424.841,0.6
1753107508.007,container_memory_cache,40960.0,424.955,0.6
1753107508.007,container_memory_cache,87060480.0,425.068,0.6
1753107508.007,container_memory_cache,18956288.0,425.181,0.6
1753107508.007,container_memory_cache,8245248.0,425.292,0.6
1753107508.007,container_memory_cache,16838656.0,425.404,0.6
1753107508.007,container_memory_cache,15085568.0,425.516,0.6
1753107508.007,container_memory_cache,237568.0,425.629,0.6
1753107508.007,container_memory_cache,2162688.0,425.741,0.6
1753107508.007,container_memory_cache,966656.0,425.854,0.6
1753107508.007,container_memory_cache,403296256.0,426.082,0.6
1753107508.007,container_memory_cache,5341184.0,426.193,0.6
1753107508.007,container_memory_cache,8192.0,426.659,0.6
1753107508.007,container_memory_cache,1248350208.0,427.112,0.6
1753107508.007,container_memory_cache,319488.0,427.224,0.6
1753107508.007,container_memory_cache,4915200.0,427.344,0.6
1753107508.007,container_memory_cache,3692589056.0,427.572,0.6
1753107508.007,container_memory_cache,356020224.0,427.684,0.6
1753107508.007,container_memory_cache,1880064.0,427.797,0.6
1753107508.007,container_memory_cache,14290944.0,427.91,0.6
1753107508.007,container_memory_cache,38682624.0,428.024,0.6
1753107508.007,container_memory_cache,16424960.0,428.136,0.6
1753107508.007,container_memory_cache,12386304.0,428.249,0.6
1753107508.007,container_memory_cache,10596352.0,428.36,0.6
1753107508.007,container_memory_cache,105934848.0,428.474,0.6
1753107508.007,container_memory_cache,1339478016.0,428.589,0.6
1753107508.007,container_memory_cache,3153920.0,428.707,0.6
1753107508.007,container_memory_cache,139264.0,428.875,0.6
1753107508.007,container_memory_cache,52645888.0,428.99,0.6
1753107508.007,container_memory_cache,4182016.0,429.104,0.6
1753107508.007,container_memory_cache,21598208.0,429.217,0.6
1753107508.007,container_memory_cache,53882880.0,429.441,0.6
1753107508.007,container_memory_cache,4214784.0,429.551,0.6
1753107508.007,container_memory_cache,4026368.0,429.663,0.6
1753107508.007,container_memory_cache,21753856.0,429.775,0.6
1753107508.007,container_memory_cache,678363136.0,429.889,0.6
